compensation_id,employee_id,effective_date,monthly_salary_egp,annual_bonus_egp,stock_options
59345,13186,2024-04-17,16152.02,8769.04,0
59346,13186,2025-10-18,17003.5,6863.6,0
59347,13187,2023-10-23,195542.1,24395.15,651
59348,13187,2024-07-07,200976.14,42632.82,144
59349,13187,2025-01-24,203912.72,33929.99,1000
59350,13188,2019-01-01,11735.37,4974.84,0
59351,13188,2020-04-09,11575.5,4434.03,0
59352,13188,2021-10-07,11755.38,4658.56,0
59353,13188,2022-06-01,13027.23,1387.1,0
59354,13188,2023-03-28,13350.56,6691.48,0
59355,13188,2024-03-11,13411.76,3060.32,0
59356,13188,2025-03-14,14552.83,4717.47,0
59357,13189,2024-06-16,11146.42,8522.29,0
59358,13189,2025-04-14,11934.0,5379.46,0
59359,13190,2021-07-07,22073.53,1851.95,0
59360,13190,2022-06-26,22562.18,7128.93,0
59361,13190,2023-06-28,23038.47,1078.89,0
59362,13190,2024-07-27,23174.19,5677.8,0
59363,13190,2025-10-02,24636.12,1402.8,0
59364,13191,2020-10-12,9375.7,4109.03,0
59365,13191,2021-10-19,9258.21,3641.19,45
59366,13191,2022-01-17,9037.07,4563.1,0
59367,13191,2023-01-13,9123.69,4046.0,0
59368,13191,2024-10-18,9648.68,595.95,0
59369,13191,2025-10-27,10119.55,5363.13,0
59370,13192,2024-01-26,18281.87,9304.56,0
59371,13192,2025-10-19,18542.57,1858.97,0
59372,13193,2019-10-02,19705.87,2186.8,0
59373,13193,2020-06-07,19210.62,2423.36,0
59374,13193,2021-01-08,18903.84,6241.3,0
59375,13193,2022-01-24,18006.07,4946.38,0
59376,13193,2023-01-19,17765.29,5615.32,0
59377,13193,2024-01-09,17354.96,630.28,0
59378,13193,2025-10-27,16846.39,793.62,0
59379,13194,2020-10-14,17993.64,0.0,0
59380,13194,2021-03-03,18353.54,0.0,0
59381,13194,2022-10-24,18798.82,6205.73,0
59382,13194,2023-01-04,23611.14,12450.22,0
59383,13194,2024-01-27,26329.72,6979.02,0
59384,13194,2025-10-16,28226.89,12759.87,0
59385,13195,2021-10-25,19381.03,0.0,0
59386,13195,2022-06-04,19070.18,999.94,0
59387,13195,2023-07-18,19322.93,1015.53,0
59388,13195,2024-01-27,20475.23,8360.09,0
59389,13195,2025-10-02,22230.11,4550.97,0
59390,13196,2022-10-19,14650.0,9767.79,0
59391,13196,2023-04-20,15227.33,7674.17,0
59392,13196,2024-06-28,18465.89,5142.54,0
59393,13196,2025-01-20,22612.38,8436.34,0
59394,13197,2019-07-05,17544.65,7221.14,0
59395,13197,2020-01-19,18327.26,4583.05,47
59396,13197,2021-01-05,18583.82,9951.48,0
59397,13197,2022-01-11,19080.12,9157.99,0
59398,13197,2023-10-11,21066.36,14459.92,0
59399,13197,2024-01-01,26940.89,24058.24,0
59400,13197,2025-03-28,32990.96,6983.34,0
59401,13198,2021-10-04,80968.04,23950.97,129
59402,13198,2022-04-25,92505.67,19034.34,627
59403,13198,2023-10-14,97693.99,8861.23,538
59404,13198,2024-06-22,102364.23,21163.07,268
59405,13198,2025-10-22,120580.42,49177.49,740
59406,13199,2021-01-07,45028.33,5677.78,262
59407,13199,2022-03-02,43993.16,19888.76,21
59408,13200,2023-10-18,10608.96,4763.21,0
59409,13200,2024-10-19,10797.01,4556.04,0
59410,13200,2025-10-05,10517.1,3227.74,0
59411,13201,2023-07-27,23822.88,6536.7,0
59412,13201,2024-01-09,24618.58,11706.8,0
59413,13201,2025-03-26,25911.1,12480.97,0
59414,13202,2024-10-03,10733.07,2848.43,0
59415,13202,2025-01-26,11980.63,4877.84,4
59416,13203,2019-07-20,12568.39,5738.33,34
59417,13203,2020-01-24,12328.27,0.0,0
59418,13203,2021-01-24,12187.0,4260.22,0
59419,13203,2022-10-23,11577.65,6010.92,0
59420,13204,2020-10-12,82635.52,34779.52,298
59421,13204,2021-10-11,81513.71,7673.31,447
59422,13204,2022-04-10,82506.04,5528.98,423
59423,13204,2023-10-04,83024.7,4855.89,746
59424,13204,2024-10-08,87128.61,33610.3,88
59425,13204,2025-10-23,530031.42,12158.75,175
59426,13205,2023-01-08,19438.97,307.5,0
59427,13205,2024-10-25,21444.95,1468.9,2
59428,13206,2019-03-24,12922.56,5974.26,5
59429,13206,2020-01-07,13136.32,2451.52,0
59430,13206,2021-01-22,15921.65,2061.8,0
59431,13206,2022-01-15,16651.68,12262.18,0
59432,13206,2023-06-11,17438.13,5681.89,0
59433,13206,2024-10-12,18930.5,4724.53,0
59434,13206,2025-01-09,21466.03,2647.35,0
59435,13207,2022-07-27,82432.64,17214.65,214
59436,13207,2023-10-07,83949.1,5106.15,496
59437,13207,2024-01-08,82534.97,15308.08,168
59438,13207,2025-10-21,92454.58,49277.59,205
59439,13208,2022-10-10,9407.25,3835.95,0
59440,13208,2023-06-21,10346.81,1721.72,0
59441,13208,2024-10-01,11421.36,5466.68,0
59442,13208,2025-10-03,11914.18,3521.62,0
59443,13209,2019-10-11,189126.62,34834.55,228
59444,13209,2020-07-12,189133.44,0.0,747
59445,13209,2021-01-02,192271.93,0.0,558
59446,13209,2022-10-17,206343.99,33702.98,252
59447,13209,2023-07-25,219573.35,126025.47,162
59448,13209,2024-10-05,231013.25,25604.92,507
59449,13209,2025-10-02,288733.72,186348.46,320
59450,13210,2020-01-11,20547.08,0.0,0
59451,13210,2021-03-05,20376.89,0.0,0
59452,13210,2022-10-11,21380.56,10372.75,0
59453,13210,2023-04-13,22645.7,4340.04,0
59454,13210,2024-01-19,23930.84,11305.36,0
59455,13210,2025-04-13,25144.18,11280.02,0
59456,13211,2020-01-25,19045.58,0.0,45
59457,13211,2021-06-21,19342.28,1678.62,0
59458,13211,2022-03-01,19301.33,801.94,0
59459,13211,2023-01-05,19910.58,356.91,11
59460,13212,2021-07-26,10773.12,1120.82,0
59461,13212,2022-01-16,10476.66,1644.89,0
59462,13212,2023-01-21,10966.02,610.29,0
59463,13212,2024-10-10,10417.71,630.52,0
59464,13212,2025-06-01,10265.98,423.89,0
59465,13213,2023-06-28,23389.4,9247.07,0
59466,13213,2024-07-01,24622.62,13007.6,0
59467,13213,2025-01-23,24263.27,12657.18,0
59468,13214,2022-01-04,71784.94,6998.52,338
59469,13214,2023-03-15,73251.18,36348.6,600
59470,13214,2024-10-11,76301.78,41596.27,199
59471,13214,2025-06-28,78551.41,32411.24,512
59472,13215,2020-01-16,78962.93,0.0,273
59473,13215,2021-01-05,82300.71,37443.82,218
59474,13215,2022-07-08,87190.34,22395.05,388
59475,13215,2023-01-03,96721.62,47553.94,227
59476,13215,2024-06-20,99736.84,28004.23,173
59477,13215,2025-06-09,104592.23,29589.29,160
59478,13216,2021-06-02,95687.77,14523.4,419
59479,13216,2022-07-21,97344.03,4073.51,215
59480,13216,2023-01-18,100393.84,7453.22,285
59481,13216,2024-01-21,106139.8,25685.44,490
59482,13216,2025-10-04,108556.2,36460.98,99
59483,13217,2023-06-26,88776.2,37610.19,279
59484,13217,2024-01-20,96553.13,47421.65,608
59485,13217,2025-01-08,108271.32,35916.54,264
59486,13218,2021-10-13,45943.8,0.0,36
59487,13218,2022-03-19,48530.54,14717.89,177
59488,13218,2023-06-24,50929.22,22116.19,260
59489,13218,2024-01-10,54093.82,27649.39,44
59490,13218,2025-07-11,54723.43,16506.48,193
59491,13219,2022-01-03,11165.36,4850.14,0
59492,13219,2023-10-16,11753.35,1638.56,0
59493,13219,2024-01-11,13514.09,1792.33,0
59494,13219,2025-03-20,16005.28,6066.35,0
59495,13220,2022-10-09,43548.28,8313.26,19
59496,13220,2023-01-06,49732.05,24460.22,71
59497,13220,2024-10-10,50720.59,37648.14,46
59498,13220,2025-06-15,53803.34,20475.92,71
59499,13221,2021-01-11,38865.05,17012.66,202
59500,13221,2022-10-06,40502.78,15432.62,32
59501,13221,2023-06-22,42483.36,8566.79,69
59502,13221,2024-10-28,44907.14,9801.81,243
59503,13221,2025-07-05,45604.13,19738.37,191
59504,13222,2019-06-21,10328.77,4644.73,0
59505,13222,2020-01-01,10966.59,6498.65,0
59506,13222,2021-04-27,13039.21,2511.39,41
59507,13222,2022-01-07,14051.95,3403.48,0
59508,13222,2023-04-13,14655.04,2586.29,0
59509,13222,2024-07-24,17294.27,4711.08,0
59510,13222,2025-07-13,18501.11,9798.92,1
59511,13223,2020-01-04,16881.9,8019.22,43
59512,13223,2021-10-28,16481.7,7543.96,0
59513,13223,2022-10-07,17291.6,2342.41,0
59514,13223,2023-01-14,17997.52,9103.42,0
59515,13223,2024-01-14,18619.35,1610.9,0
59516,13223,2025-07-27,19015.52,1642.34,0
59517,13224,2023-07-15,38833.04,4009.83,157
59518,13224,2024-04-26,41081.84,3794.36,5
59519,13224,2025-01-21,42280.47,8002.12,46
59520,13225,2023-06-03,10857.77,2909.56,39
59521,13225,2024-10-16,11424.19,6505.74,0
59522,13225,2025-07-02,12329.58,3309.32,0
59523,13226,2021-01-03,77109.86,0.0,209
59524,13226,2022-10-13,84732.86,10833.56,159
59525,13226,2023-06-08,86315.12,20609.12,568
59526,13226,2024-10-13,88546.24,20350.24,376
59527,13226,2025-04-24,90351.86,6657.96,713
59528,13227,2020-01-24,22185.62,2347.97,0
59529,13227,2021-10-05,22786.86,0.0,0
59530,13227,2022-10-05,24042.72,6400.62,0
59531,13227,2023-04-06,27739.0,12228.94,0
59532,13227,2024-10-22,29173.89,13421.46,0
59533,13227,2025-01-14,31132.58,12383.58,14
59534,13228,2023-04-19,35273.18,15358.85,227
59535,13228,2024-10-02,38758.61,13457.86,68
59536,13228,2025-10-03,39795.83,26541.29,94
59537,13229,2021-01-27,31762.38,0.0,147
59538,13229,2022-01-04,35484.56,8611.18,108
59539,13229,2023-01-24,37981.57,33100.06,73
59540,13229,2024-10-18,43060.86,21713.39,75
59541,13229,2025-01-01,48389.64,19946.7,187
59542,13230,2022-01-28,12714.78,3747.34,0
59543,13230,2023-03-01,13754.88,4528.64,0
59544,13230,2024-07-20,14378.05,6609.13,0
59545,13230,2025-01-24,15412.61,6278.81,0
59546,13231,2019-01-26,23227.13,1895.3,0
59547,13231,2020-01-21,22962.54,3074.53,0
59548,13231,2021-10-27,22632.88,7599.74,35
59549,13231,2022-06-21,28582.99,18052.8,0
59550,13231,2023-06-20,29226.65,5149.6,0
59551,13231,2024-03-19,28962.2,9706.26,0
59552,13231,2025-07-11,28659.15,6255.96,0
59553,13232,2021-04-03,72639.14,15853.28,453
59554,13232,2022-07-25,78588.96,4071.24,341
59555,13232,2023-10-13,78892.3,11091.48,370
59556,13232,2024-10-05,80937.18,9277.71,723
59557,13232,2025-07-15,82542.45,8727.44,649
59558,13233,2023-07-03,19193.15,10811.43,0
59559,13233,2024-01-13,19668.35,7525.77,0
59560,13233,2025-04-04,20289.69,10208.32,22
59561,13234,2020-04-05,20024.98,6485.57,0
59562,13234,2021-10-12,19606.02,5278.68,0
59563,13234,2022-07-23,20887.29,8937.81,0
59564,13234,2023-01-20,25236.58,16647.23,0
59565,13234,2024-10-15,26396.06,5514.45,0
59566,13234,2025-10-03,29715.07,19823.01,0
59567,13235,2021-06-28,22039.48,0.0,0
59568,13235,2022-01-26,24463.93,6345.73,0
59569,13235,2023-10-15,27855.58,8408.79,0
59570,13235,2024-10-11,33312.98,6475.41,0
59571,13235,2025-04-22,35390.77,8069.4,0
59572,13236,2019-07-24,12277.31,2559.62,0
59573,13236,2020-10-09,72285.29999999999,4005.04,0
59574,13236,2021-01-18,11786.54,5504.21,0
59575,13236,2022-10-02,11197.21,3366.61,0
59576,13236,2023-06-23,11276.73,4856.81,0
59577,13236,2024-10-20,12006.28,2962.73,0
59578,13236,2025-01-01,12579.79,5635.68,0
59579,13237,2022-10-11,12347.77,3220.4,0
59580,13237,2023-01-09,13642.77,3609.36,0
59581,13237,2024-07-16,14529.36,3504.07,0
59582,13237,2025-10-24,14882.51,8441.76,0
59583,13238,2020-07-27,13013.05,2035.52,0
59584,13239,2021-07-22,21364.51,7620.25,0
59585,13239,2022-03-08,22647.37,6487.25,0
59586,13239,2023-01-16,23814.75,3558.49,0
59587,13239,2024-10-20,25299.66,11922.11,0
59588,13239,2025-10-18,25507.51,2179.5,0
59589,13240,2021-10-14,12253.16,2227.18,0
59590,13240,2022-06-18,12852.28,6097.22,45
59591,13240,2023-01-27,13913.9,5621.61,0
59592,13240,2024-01-13,16916.74,11005.88,0
59593,13240,2025-10-16,20538.78,2464.08,0
59594,13241,2023-01-24,21801.82,9586.67,0
59595,13241,2024-06-20,22346.84,6313.87,0
59596,13241,2025-10-01,23013.9,4243.06,0
59597,13242,2022-10-10,11749.52,2122.68,0
59598,13242,2023-06-12,12572.62,6823.91,0
59599,13242,2024-01-11,13159.31,1875.01,0
59600,13242,2025-07-17,14436.88,2837.16,0
59601,13243,2020-10-09,51725.66,0.0,186
59602,13243,2021-10-17,54932.17,36435.33,8
59603,13243,2022-07-14,58252.64,27872.21,653
59604,13243,2023-07-16,64473.23,55636.51,101
59605,13243,2024-01-20,71169.78,24847.04,173
59606,13243,2025-10-19,75709.57,38712.7,86
59607,13244,2023-10-10,43175.41,13371.08,413
59608,13244,2024-10-06,46156.08,20174.23,357
59609,13244,2025-01-26,47303.08,6934.59,163
59610,13245,2021-10-26,12200.35,0.0,0
59611,13245,2022-06-21,12725.02,8516.04,14
59612,13245,2023-04-11,15760.84,8611.64,0
59613,13245,2024-10-09,16337.31,2798.89,0
59614,13245,2025-10-01,20262.71,14300.04,0
59615,13246,2022-10-16,10457.33,1982.54,0
59616,13246,2023-03-26,10931.51,5904.49,0
59617,13246,2024-06-23,13124.09,1760.45,0
59618,13246,2025-10-25,14726.8,5263.74,0
59619,13247,2022-10-20,32336.97,2722.16,130
59620,13247,2023-07-20,31579.43,5456.57,292
59621,13247,2024-04-22,31876.57,11737.15,117
59622,13247,2025-01-08,34192.9,14132.52,78
59623,13248,2020-01-21,10643.1,3075.13,0
59624,13248,2021-10-16,10769.73,0.0,0
59625,13248,2022-04-27,11510.69,8683.37,0
59626,13248,2023-04-04,11916.47,6859.18,0
59627,13248,2024-01-05,12407.28,3114.19,0
59628,13248,2025-01-23,13501.86,4733.89,0
59629,13249,2019-10-14,19306.82,6764.8,0
59630,13249,2020-01-13,19192.34,8027.02,0
59631,13249,2021-10-12,19664.77,5241.1,0
59632,13249,2022-10-06,20589.61,9772.26,0
59633,13249,2023-10-12,20161.23,10444.26,0
59634,13249,2024-01-06,21214.04,10475.68,0
59635,13249,2025-01-23,25408.89,4367.33,0
59636,13250,2024-07-04,17540.85,9211.44,0
59637,13250,2025-10-16,18295.45,6835.35,0
59638,13251,2023-10-13,9410.67,4090.76,0
59639,13251,2024-01-28,9482.74,3900.57,0
59640,13251,2025-03-21,12124.17,3242.61,0
59641,13252,2024-04-02,78730.57,37885.89,282
59642,13252,2025-04-11,81484.23,33771.86,151
59643,13253,2021-01-09,42478.04,10630.18,142
59644,13253,2022-04-12,46993.16,6803.74,38
59645,13253,2023-01-02,46736.66,8841.68,225
59646,13253,2024-07-21,49320.85,6683.51,410
59647,13253,2025-10-14,52147.15,27434.0,73
59648,13254,2022-01-20,11603.5,4433.75,0
59649,13254,2023-06-03,11922.94,1052.54,0
59650,13254,2024-10-06,11973.61,412.25,0
59651,13254,2025-04-23,12597.29,1038.87,0
59652,13255,2020-01-12,10355.73,0.0,0
59653,13255,2021-06-18,10155.09,428.02,0
59654,13255,2022-01-22,10422.39,1261.91,0
59655,13255,2023-10-02,10841.25,873.74,0
59656,13255,2024-01-26,11132.3,2094.57,14
59657,13255,2025-10-18,11298.02,467.38,0
59658,13256,2023-03-14,41619.66,28917.01,74
59659,13256,2024-01-10,51471.75,20595.0,83
59660,13256,2025-07-21,54453.73,19001.97,370
59661,13257,2022-10-16,216116.32,36845.74,437
59662,13257,2023-07-06,230546.53,24953.88,757
59663,13257,2024-01-18,234960.89,27164.4,1000
59664,13257,2025-01-21,249960.7,57177.0,441
59665,13258,2021-10-28,20081.21,12822.37,0
59666,13258,2022-10-02,21307.83,6397.69,0
59667,13258,2023-01-10,23255.96,8695.73,0
59668,13258,2024-06-18,29043.96,8592.21,0
59669,13258,2025-10-10,30452.32,23178.26,0
59670,13259,2024-01-24,22668.68,8359.22,0
59671,13259,2025-06-20,22481.17,7248.42,0
59672,13260,2024-04-07,10532.03,3453.11,0
59673,13260,2025-04-25,10782.97,2051.19,3
59674,13261,2024-01-10,39933.52,17069.31,311
59675,13261,2025-01-16,39454.5,6776.43,212
59676,13262,2020-10-01,90540.06,0.0,27
59677,13262,2021-10-25,93804.56,0.0,125
59678,13262,2022-01-04,96785.62,28800.81,159
59679,13262,2023-10-15,101579.24,50014.89,144
59680,13262,2024-06-19,115983.44,47882.78,226
59681,13262,2025-03-07,142787.71,15938.42,368
59682,13263,2020-01-23,186217.58,47655.17,700
59683,13263,2021-10-21,190238.98,76983.94,101
59684,13263,2022-04-13,194742.48,24017.1,636
59685,13263,2023-01-02,198162.74,24214.49,104
59686,13263,2024-01-18,200457.72,6573.5,1000
59687,13263,2025-01-25,207462.51,88181.62,912
59688,13264,2024-01-11,45951.9,7144.87,139
59689,13264,2025-10-27,47650.68,17711.97,168
59690,13265,2024-06-04,76462.67,7719.57,386
59691,13265,2025-10-10,84940.9,25882.78,412
59692,13266,2024-01-22,41425.71,12851.64,129
59693,13266,2025-06-11,44038.7,5135.92,208
59694,13267,2020-10-10,28500.0,14224.27,157
59695,13267,2021-10-19,28298.91,0.0,112
59696,13267,2022-10-09,28881.95,11400.52,228
59697,13267,2023-10-23,30361.85,14831.99,279
59698,13267,2024-10-21,32335.85,6526.08,125
59699,13267,2025-01-24,34189.8,16559.78,21
59700,13268,2023-10-13,21917.35,688.75,0
59701,13268,2024-01-26,23011.48,6152.87,0
59702,13268,2025-04-21,23689.79,400.89,0
59703,13269,2023-01-08,78402.68,35344.99,154
59704,13269,2024-10-18,84599.49,46372.99,28
59705,13269,2025-03-21,89554.38,39163.7,184
59706,13270,2020-01-26,23060.0,6729.97,0
59707,13270,2021-07-22,23270.34,4916.73,0
59708,13270,2022-03-17,22271.98,5792.05,0
59709,13270,2023-03-16,24893.61,18614.03,0
59710,13270,2024-03-17,28671.95,13715.68,10
59711,13270,2025-10-07,30086.73,3276.41,0
59712,13271,2021-06-25,22439.14,9180.79,0
59713,13271,2022-06-25,24298.83,14149.63,26
59714,13272,2022-06-03,12476.0,3168.39,0
59715,13272,2023-06-21,12751.53,3651.09,0
59716,13272,2024-10-06,13256.48,1793.63,0
59717,13272,2025-03-13,13416.5,4864.72,0
59718,13273,2021-04-09,13034.35,0.0,0
59719,13273,2022-10-02,13014.24,3276.81,38
59720,13273,2023-04-17,12891.73,1256.13,0
59721,13273,2024-03-09,13082.4,3250.89,0
59722,13273,2025-10-20,13740.44,5228.54,0
59723,13274,2022-01-10,21691.5,14705.34,0
59724,13274,2023-10-25,23728.24,10845.39,0
59725,13274,2024-07-20,25572.4,6235.79,0
59726,13274,2025-07-11,26523.73,18163.57,0
59727,13275,2022-10-20,44164.15,16222.27,57
59728,13275,2023-07-16,49219.5,25454.67,74
59729,13275,2024-06-16,54232.09,18858.32,49
59730,13275,2025-06-13,60231.6,36193.84,230
59731,13276,2019-06-13,19570.53,3592.96,0
59732,13276,2020-01-10,19076.92,3097.12,0
59733,13276,2021-06-04,18812.22,0.0,0
59734,13276,2022-07-08,19728.16,7822.5,0
59735,13276,2023-01-19,20115.32,7840.07,0
59736,13276,2024-01-22,25184.47,13814.11,0
59737,13276,2025-10-04,26441.17,10963.81,48
59738,13277,2020-10-01,12480.93,8821.76,0
59739,13277,2021-07-16,12511.36,3024.15,0
59740,13277,2022-01-17,13812.81,6803.77,0
59741,13277,2023-01-03,14156.5,11973.17,0
59742,13277,2024-01-28,14292.43,3100.56,0
59743,13277,2025-10-09,17340.26,8591.47,0
59744,13278,2022-10-10,41124.89,6458.22,29
59745,13278,2023-06-01,43299.77,16169.88,516
59746,13278,2024-10-09,47267.81,23481.58,129
59747,13278,2025-10-22,50170.86,5430.38,345
59748,13279,2019-10-26,13730.29,6170.27,0
59749,13279,2020-01-15,13450.68,3335.87,0
59750,13280,2023-10-12,75079.29,20270.42,346
59751,13280,2024-01-01,77981.87,21726.19,607
59752,13281,2024-01-16,12102.3,5570.37,0
59753,13281,2025-10-23,13313.68,5190.85,40
59754,13282,2023-06-03,81650.71,17805.16,447
59755,13282,2024-01-10,81151.55,9753.33,327
59756,13282,2025-10-25,78434.41,1414.02,172
59757,13283,2022-01-24,21275.93,2812.69,0
59758,13283,2023-06-24,21679.23,9869.89,0
59759,13283,2024-01-21,139751.76,9694.29,0
59760,13283,2025-06-13,22127.37,726.4,0
59761,13284,2023-10-16,38528.08,7814.04,102
59762,13284,2024-04-04,42471.37,17490.97,116
59763,13284,2025-03-13,44192.87,31110.22,202
59764,13285,2019-01-13,12740.07,3198.98,0
59765,13285,2020-01-22,13283.81,6419.86,45
59766,13285,2021-01-18,13921.58,8457.21,0
59767,13286,2019-07-05,64000.0,27765.23,313
59768,13286,2020-06-24,67793.39,45254.54,198
59769,13286,2021-10-01,68866.9,7616.3,358
59770,13286,2022-01-20,73450.4,20954.05,573
59771,13286,2023-10-23,81915.75,40707.12,290
59772,13286,2024-01-01,86922.47,45904.03,755
59773,13286,2025-10-07,96480.02,32753.73,146
59774,13287,2021-10-23,10530.7,1321.25,0
59775,13287,2022-01-01,10853.63,2600.69,0
59776,13287,2023-10-11,11361.63,1472.23,0
59777,13287,2024-10-02,11638.19,1829.4,0
59778,13287,2025-06-06,12196.71,701.94,0
59779,13288,2021-07-02,75529.91,24384.72,710
59780,13288,2022-07-04,75771.53,22381.35,162
59781,13288,2023-10-11,81557.82,18173.06,151
59782,13288,2024-06-24,89013.93,24912.15,337
59783,13288,2025-06-22,112560.05,77498.45,383
59784,13289,2019-10-27,37666.12,15958.05,106
59785,13289,2020-10-01,37603.34,16045.63,50
59786,13289,2021-01-27,37312.04,0.0,80
59787,13289,2022-04-03,36521.79,8706.78,178
59788,13289,2023-01-06,38543.38,20583.24,340
59789,13289,2024-01-28,38519.52,3456.13,106
59790,13289,2025-04-16,40089.05,3937.46,4
59791,13290,2022-01-16,19528.43,3129.57,0
59792,13290,2023-03-02,18865.17,2397.69,0
59793,13290,2024-01-22,17921.91,9694.66,0
59794,13290,2025-01-15,17025.81,3738.73,0
59795,13291,2019-04-10,21909.58,5780.52,0
59796,13291,2020-01-25,24563.8,0.0,0
59797,13291,2021-01-17,24118.08,0.0,2
59798,13291,2022-07-05,26288.18,10814.86,0
59799,13291,2023-10-08,29946.61,5640.83,30
59800,13291,2024-01-26,31111.25,2882.23,0
59801,13291,2025-10-16,32715.84,7078.42,0
59802,13292,2019-01-04,12298.45,1134.22,0
59803,13292,2020-06-12,12415.67,2572.04,0
59804,13292,2021-01-26,12228.8,6034.25,0
59805,13292,2022-10-22,12292.96,4430.12,0
59806,13292,2023-07-05,12445.81,4182.88,0
59807,13292,2024-10-13,13340.55,3214.62,0
59808,13292,2025-04-22,15294.4,2920.28,0
59809,13293,2024-07-10,148127.78,63843.73,214
59810,13293,2025-06-12,164357.49,47084.41,84
59811,13294,2022-01-04,12615.44,2350.31,0
59812,13294,2023-06-08,12874.4,2267.88,0
59813,13295,2021-07-05,12773.88,6511.3,37
59814,13295,2022-06-13,12689.73,2373.27,0
59815,13295,2023-06-18,12456.88,1719.49,0
59816,13295,2024-03-23,12289.83,3859.75,0
59817,13295,2025-10-09,13514.1,2287.98,0
59818,13296,2023-01-07,93660.96,43449.5,241
59819,13296,2024-01-03,114195.36,44755.39,297
59820,13296,2025-04-02,121671.49,38886.0,493
59821,13297,2023-06-20,123045.84,16999.42,478
59822,13297,2024-10-17,131555.31,18684.28,961
59823,13297,2025-04-26,132781.37,14281.13,312
59824,13298,2022-06-28,9414.09,3124.59,0
59825,13298,2023-10-28,10559.46,6361.85,0
59826,13298,2024-01-02,10742.53,3124.99,0
59827,13298,2025-06-18,11730.09,7879.21,0
59828,13299,2021-01-07,24341.14,13215.23,26
59829,13299,2022-10-22,25123.33,12199.62,38
59830,13299,2023-10-12,28053.69,20125.65,0
59831,13299,2024-10-09,34349.36,13668.13,0
59832,13299,2025-10-12,36794.56,12072.02,0
59833,13300,2019-07-04,18668.77,11673.27,0
59834,13300,2020-10-23,19109.68,8725.23,0
59835,13300,2021-01-08,20195.19,8667.31,0
59836,13300,2022-04-26,21931.94,11596.6,0
59837,13300,2023-01-07,27034.54,4504.17,0
59838,13300,2024-07-16,33949.75,6284.8,0
59839,13300,2025-10-12,40272.48,9802.78,0
59840,13301,2019-01-04,74877.74,38117.63,92
59841,13301,2020-01-23,74471.42,7720.52,482
59842,13301,2021-04-24,72903.86,0.0,271
59843,13301,2022-01-05,91826.69,49569.27,342
59844,13301,2023-01-21,94487.74,50524.7,373
59845,13301,2024-01-13,98051.41,24365.42,551
59846,13301,2025-03-16,99560.91,8692.64,82
59847,13302,2020-03-15,18496.83,2667.97,0
59848,13302,2021-03-18,19135.79,6837.89,0
59849,13302,2022-01-19,22715.96,15444.63,0
59850,13302,2023-07-27,29076.42,7361.8,0
59851,13302,2024-03-25,32047.8,9967.52,0
59852,13302,2025-01-04,34201.01,20201.62,0
59853,13303,2020-01-26,10887.48,1041.79,0
59854,13303,2021-10-08,10656.15,884.21,38
59855,13303,2022-01-03,11085.61,4956.73,0
59856,13303,2023-07-01,11499.77,4419.23,0
59857,13303,2024-01-18,11636.58,1223.98,0
59858,13303,2025-04-23,12554.51,1223.75,0
59859,13304,2023-06-11,72040.05,31499.38,991
59860,13304,2024-01-11,80955.91,23941.22,296
59861,13304,2025-01-18,87627.29,39247.01,133
59862,13305,2021-01-09,21273.3,7563.34,0
59863,13305,2022-07-11,20792.39,1676.53,0
59864,13305,2023-01-13,21513.97,8504.39,0
59865,13305,2024-10-26,22936.44,7000.93,0
59866,13305,2025-10-21,23598.84,11905.4,0
59867,13306,2020-06-19,19100.21,16071.12,0
59868,13306,2021-03-09,20025.22,8255.4,0
59869,13306,2022-10-02,20039.75,1613.2,0
59870,13306,2023-01-22,21478.97,4018.74,0
59871,13306,2024-10-12,22912.54,12098.28,0
59872,13306,2025-04-19,24649.5,8654.07,0
59873,13307,2020-10-10,9282.1,4808.33,0
59874,13307,2021-03-06,9422.46,1126.59,6
59875,13307,2022-10-02,9427.54,2362.13,0
59876,13307,2023-01-03,10364.49,713.64,0
59877,13307,2024-10-03,10664.95,4385.81,0
59878,13307,2025-10-03,10365.44,1932.19,0
59879,13308,2020-04-10,18810.4,8521.98,49
59880,13308,2021-01-16,18653.9,9668.01,0
59881,13308,2022-01-20,20193.03,11222.69,0
59882,13308,2023-01-03,22742.14,9682.1,3
59883,13308,2024-03-16,24228.99,6008.21,0
59884,13308,2025-10-09,25240.84,4990.0,0
59885,13309,2019-06-07,42495.35,4390.68,260
59886,13309,2020-01-03,42695.44,4270.41,62
59887,13309,2021-10-02,42348.02,0.0,280
59888,13309,2022-07-17,44189.6,7047.17,103
59889,13309,2023-06-27,45487.6,7156.69,146
59890,13310,2019-01-18,20390.26,6961.05,0
59891,13310,2020-01-02,20453.2,0.0,0
59892,13310,2021-07-10,20411.54,1081.9,0
59893,13310,2022-01-25,21609.29,8602.36,28
59894,13310,2023-04-07,23323.78,410.69,0
59895,13310,2024-01-11,24328.8,9074.54,0
59896,13310,2025-06-05,25941.0,11846.44,0
59897,13311,2019-06-11,48209.1,13843.5,71
59898,13311,2020-01-10,48171.83,19144.67,309
59899,13311,2021-10-04,46577.11,0.0,41
59900,13311,2022-10-27,45588.82,22498.12,13
59901,13311,2023-10-17,47686.93,14348.69,162
59902,13311,2024-01-10,49659.76,14885.33,145
59903,13311,2025-03-03,51711.21,5796.76,225
59904,13312,2022-10-18,71261.57,44129.17,129
